0, 0.00000000
1, 0.00000099
2, 0.00000121
3, 0.00000138
4, 0.00000154
5, 0.00000170
6, 0.00000191
7, 0.00000225
8, 0.00000243
9, 0.00000262
10, 0.00000278
11, 0.00000294
12, 0.00000310
13, 0.00000326
14, 0.00000342
15, 0.00000365
16, 0.00000381
17, 0.00000403
18, 0.00000419
19, 0.00000436
20, 0.00000454
21, 0.00000470
22, 0.00000486
23, 0.00000511
24, 0.00000527
25, 0.00000544
26, 0.00000560
27, 0.00000576
28, 0.00000592
29, 0.00000614
30, 0.00000630
31, 0.00000648
32, 0.00000664
33, 0.00000680
34, 0.00000696
35, 0.00000712
36, 0.00000728
37, 0.00000744
38, 0.00000760
39, 0.00000777
40, 0.00000794
41, 0.00000810
42, 0.00000826
43, 0.00000842
44, 0.00000858
45, 0.00000874
46, 0.00000890
47, 0.00000907
48, 0.00000923
49, 0.00000939
50, 0.00000955
51, 0.00000972
52, 0.00000988
53, 0.00001004
54, 0.00001020
55, 0.00001046
56, 0.00001062
57, 0.00001081
58, 0.00001097
59, 0.00001113
60, 0.00001129
61, 0.00001145
62, 0.00001161
63, 0.00001179
64, 0.00001195
65, 0.00001211
66, 0.00001227
67, 0.00001243
68, 0.00001259
69, 0.00001275
70, 0.00001291
71, 0.00001316
72, 0.00001332
73, 0.00001348
74, 0.00001364
75, 0.00001380
76, 0.00001396
77, 0.00001413
78, 0.00001429
79, 0.00001452
80, 0.00001469
81, 0.00001485
82, 0.00001501
83, 0.00001517
84, 0.00001533
85, 0.00001549
86, 0.00001565
87, 0.00001581
88, 0.00001597
89, 0.00001613
90, 0.00001629
91, 0.00001645
92, 0.00001661
93, 0.00001676
94, 0.00001693
95, 0.00001709
96, 0.00001725
97, 0.00001741
98, 0.00001757
99, 0.00001773
100, 0.00001789
101, 0.00001805
102, 0.00001821
103, 0.00001837
104, 0.00001853
105, 0.00001869
106, 0.00001885
107, 0.00001901
108, 0.00001917
109, 0.00001933
110, 0.00001949
111, 0.00001965
112, 0.00001981
113, 0.00001997
114, 0.00002013
115, 0.00002029
116, 0.00002045
117, 0.00002061
118, 0.00002077
119, 0.00002093
120, 0.00002109
121, 0.00002125
122, 0.00002141
123, 0.00002157
124, 0.00002173
125, 0.00002190
126, 0.00002206
127, 0.00002221
128, 0.00002237
129, 0.00002254
130, 0.00002270
131, 0.00002286
132, 0.00002304
133, 0.00002332
134, 0.00002350
135, 0.00002373
136, 0.00002390
137, 0.00002407
138, 0.00002423
139, 0.00002439
140, 0.00002455
141, 0.00002471
142, 0.00002489
143, 0.00002505
144, 0.00002521
145, 0.00002537
146, 0.00002553
147, 0.00002569
148, 0.00002585
149, 0.00002610
150, 0.00002626
151, 0.00002642
152, 0.00002658
153, 0.00002674
154, 0.00002691
155, 0.00002707
156, 0.00002723
157, 0.00002739
158, 0.00002755
159, 0.00002771
160, 0.00002787
161, 0.00002803
162, 0.00002819
163, 0.00002836
164, 0.00002852
165, 0.00002868
166, 0.00002884
167, 0.00002900
168, 0.00002917
169, 0.00002933
170, 0.00002950
171, 0.00002966
172, 0.00002982
173, 0.00002998
174, 0.00003014
175, 0.00003030
176, 0.00003046
177, 0.00003062
178, 0.00003078
179, 0.00003094
180, 0.00003110
181, 0.00003126
182, 0.00003143
183, 0.00003159
184, 0.00003175
185, 0.00003192
186, 0.00003208
187, 0.00003224
188, 0.00003240
189, 0.00003257
190, 0.00003273
191, 0.00003289
192, 0.00003306
193, 0.00003322
194, 0.00003338
195, 0.00003354
196, 0.00003371
197, 0.00003387
198, 0.00003403
199, 0.00003420
200, 0.00003436
201, 0.00003452
202, 0.00003469
203, 0.00003485
204, 0.00003502
205, 0.00003518
206, 0.00003534
207, 0.00003551
